geoid,geoid20,year,denom_total_hh,denom_youth_hh,avg_hh_size,youth_singleparenthh_count,youth_singleparenthh_pct,families_children_count,families_children_pct,living_alone_count,living_alone_pct,same_sex_count,same_sex_pct,opp_sex_count,opp_sex_pct
1400000US06037501501,6037501501,2020,851,230,2.5899999,113,49.130436,96,11.552346,187.806,22.6,9,1.0575793,423,49.706226
1400000US06037501503,6037501503,2020,1942,1392,3.0699999,456,32.758621,522,28.712872,423.59399,23.299999,15,.7723996,796,40.98867
1400000US06037501504,6037501504,2020,1546,628,2.1700001,272,43.312103,292,19.810041,697.20197,47.299999,0,0,471,30.465717
1400000US06037501600,6037501600,2020,2247,1602,2.8800001,350,21.847691,627,27.903872,483.10501,21.5,65,2.892746,1332,59.279037
1400000US06037501700,6037501700,2020,1343,790,2.7,100,12.658228,367,28.538103,376.798,29.299999,41,3.0528667,741,55.17498
1400000US06037501802,6037501802,2020,1260,788,2.6400001,163,20.68528,369,30.345394,363.58398,29.9,6,.47619048,600,47.619049
1400000US06037501803,6037501803,2020,1405,1259,3.1400001,525,41.69976,613,45.007343,197.49001,14.5,14,.9964413,749,53.309608
1400000US06037501804,6037501804,2020,804,589,2.96,110,18.675722,238,33.147633,183.808,25.6,10,1.2437811,324,40.298508
1400000US06037501900,6037501900,2020,1301,948,3.4300001,114,12.025316,408,32.903225,151.28,12.2,25,1.9215988,885,68.024597
1400000US06037502003,6037502003,2020,711,648,3.72,149,22.993828,316,45.402298,93.959999,13.5,4,.56258792,454,63.853725
1400000US06037502004,6037502004,2020,994,1104,4.4299998,321,29.076086,312,32.365147,149.42,15.5,0,0,545,54.828976
1400000US06037502005,6037502005,2020,1262,1437,3.8399999,353,24.565065,447,35.419968,157.75,12.5,0,0,684,54.199684
1400000US06037502100,6037502100,2020,1627,943,2.8499999,372,39.44857,371,22.802704,484.84598,29.799999,0,0,800,49.170254
1400000US06037502200,6037502200,2020,1905,1208,3.72,32,2.6490066,535,28.442318,227.60101,12.1,25,1.312336,1227,64.409447
1400000US06037502303,6037502303,2020,2089,2040,4.1599998,787,38.57843,704,34.425426,249.48999,12.2,21,1.0052657,1067,51.077072
1400000US06037502401,6037502401,2020,1372,1318,3.6800001,260,19.726858,379,28.115726,273.64398,20.299999,0,0,756,55.102039
1400000US06037502402,6037502402,2020,1000,666,3.71,67,10.060061,220,22.267206,78.052002,7.9000001,0,0,646,64.599998
1400000US06037502500,6037502500,2020,1158,740,3.55,288,38.918919,321,28.306879,173.502,15.3,4,.34542313,655,56.563038
1400000US06037502602,6037502602,2020,1298,881,3.3099999,318,36.095345,427,34.051037,247.03801,19.700001,14,1.0785824,559,43.066257
1400000US06037502603,6037502603,2020,809,676,4.1599998,179,26.47929,208,25.710754,84.135994,10.4,7,.86526579,474,58.590855
1400000US06037502604,6037502604,2020,1135,696,3.46,46,6.6091952,299,26.343613,96.474998,8.5,0,0,895,78.854622
1400000US06037502700,6037502700,2020,1941,1537,3.6900001,436,28.366949,583,31.027142,283.729,15.1,0,0,973,50.128799
1400000US06037502801,6037502801,2020,1751,1356,3.6099999,486,35.84071,575,33.923306,181.36499,10.7,0,0,1055,60.251286
1400000US06037502901,6037502901,2020,1561,1119,3.79,199,17.783735,515,32.991673,309.078,19.799999,34,2.178091,976,62.524025
1400000US06037503000,6037503000,2020,1484,1900,4.2800002,253,13.315789,706,49.753349,198.66,14,95,6.4016171,813,54.784367
1400000US06037503103,6037503103,2020,1291,1346,4.1999998,289,21.471025,396,31.453535,141.008,11.2,18,1.394268,795,61.58017
1400000US06037503104,6037503104,2020,678,752,3.99,182,24.202127,258,38.855423,61.087997,9.1999998,0,0,445,65.634216
1400000US06037503105,6037503105,2020,981,1087,3.8499999,293,26.954922,421,45.760868,84.639999,9.1999998,0,0,534,54.43425
1400000US06037503106,6037503106,2020,1183,850,3.29,233,27.411764,408,34.723404,253.8,21.6,0,0,635,53.677094
1400000US06037503201,6037503201,2020,1065,986,4.02,91,9.2292089,442,42.996109,71.959999,7,14,1.314554,786,73.802818
1400000US06037503202,6037503202,2020,1365,974,3.3599999,16,1.6427104,425,32.467533,295.83401,22.6,20,1.4652015,822,60.21978
1400000US06037503301,6037503301,2020,1056,812,3.52,114,14.039409,361,35.707222,174.903,17.299999,14,1.3257576,634,60.03788
1400000US06037503302,6037503302,2020,1858,1449,3.3399999,473,32.643204,639,35.226021,232.192,12.8,22,1.1840689,1049,56.458557
1400000US06037503401,6037503401,2020,2218,1567,3.21,415,26.483727,496,23.145124,540.03601,25.200001,0,0,1198,54.012623
1400000US06037503402,6037503402,2020,1328,895,3,188,21.005587,418,32.887489,169.043,13.3,0,0,928,69.879517
1400000US06037503501,6037503501,2020,2017,1752,3.3800001,421,24.02968,629,32.07547,441.22501,22.5,33,1.6360933,1041,51.611305
1400000US06037503502,6037503502,2020,1185,1220,3.97,139,11.393442,491,44.595821,74.868004,6.8000002,7,.59071732,782,65.991562
1400000US06037503601,6037503601,2020,1200,753,3.28,135,17.928288,335,28.056952,158.802,13.3,0,0,825,68.75
1400000US06037503602,6037503602,2020,1192,662,3.3399999,77,11.63142,304,26.434782,133.40001,11.6,15,1.2583892,710,59.563759
1400000US06037503701,6037503701,2020,1655,962,2.8399999,168,17.463617,441,26.775957,556.68597,33.799999,7,.42296073,913,55.166164
1400000US06037503702,6037503702,2020,1773,1393,3.0999999,201,14.429289,653,36.830231,237.582,13.4,0,0,1319,74.393684
1400000US06037503704,6037503704,2020,1992,578,2.3199999,57,9.8615913,318,16.093117,537.47198,27.200001,0,0,1218,61.144577
1400000US06037503705,6037503705,2020,1091,475,2.71,0,0,250,22.914757,193.10701,17.700001,24,2.1998167,702,64.344635
1400000US06037503801,6037503801,2020,1186,591,3,109,18.443316,304,25.806452,232.06601,19.700001,0,0,711,59.949409
1400000US06037503802,6037503802,2020,1675,951,3.05,470,49.421661,548,32.716419,256.27499,15.3,0,0,1030,61.492538
1400000US06037503901,6037503901,2020,715,472,3.3299999,40,8.474576,196,27.566807,78.921005,11.1,3,.41958043,495,69.230766
1400000US06037503902,6037503902,2020,1503,1369,3.6300001,66,4.8210373,541,35.994678,108.216,7.1999998,0,0,1134,75.449104
1400000US06037504001,6037504001,2020,1510,723,2.49,136,18.810513,311,21.477901,641.46399,44.299999,0,0,671,44.437084
1400000US06037504002,6037504002,2020,1547,1254,3.4200001,246,19.617226,620,40.364582,168.96001,11,0,0,1074,69.42469
1400000US06037504101,6037504101,2020,1385,900,3.5799999,85,9.4444447,290,22.053232,190.675,14.5,0,0,739,53.357399
1400000US06037504200,6037504200,2020,2246,1698,3.23,285,16.784452,682,30.873699,585.38501,26.5,25,1.1130899,1123,50
1400000US06037530005,6037530005,2020,1404,581,2.8800001,151,25.989674,234,18.512659,204.76801,16.200001,10,.71225071,811,57.763535
1400000US06037530006,6037530006,2020,1691,993,2.9400001,230,23.162134,450,27.829313,260.33701,16.1,0,0,705,41.691307
1400000US06037530007,6037530007,2020,2213,1219,3.0899999,357,29.286301,580,28.019323,358.10999,17.299999,17,.768188,1096,49.525532
1400000US06037530101,6037530101,2020,1737,1206,3.0799999,733,60.779438,511,30.950939,341.75702,20.700001,0,0,688,39.608521
1400000US06037530102,6037530102,2020,1696,801,2.9000001,257,32.084892,407,25.279503,518.41998,32.200001,0,0,754,44.457546
1400000US06037530202,6037530202,2020,1367,745,3.3900001,240,32.214764,275,21.653543,205.74001,16.200001,0,0,701,51.280174
1400000US06037530203,6037530203,2020,986,318,2.72,138,43.396225,173,19.570135,160.004,18.1,0,0,449,45.537525
1400000US06037530204,6037530204,2020,1184,738,3.4100001,105,14.227642,300,25.974026,185.955,16.1,13,1.097973,625,52.787163
1400000US06037530301,6037530301,2020,623,557,3.53,125,22.441652,240,39.087948,111.134,18.1,0,0,313,50.240772
1400000US06037530302,6037530302,2020,2008,1426,3.3900001,377,26.437588,481,24.628777,455.04898,23.299999,0,0,1058,52.689243
1400000US06037530400,6037530400,2020,1248,1199,3.3399999,505,42.118431,404,35.161011,255.078,22.200001,0,0,515,41.266026
1400000US06037530500,6037530500,2020,1153,902,3.8,310,34.368073,383,35.627907,144.05,13.4,0,0,595,51.604511
1400000US06037530603,6037530603,2020,1293,938,3.51,250,26.652452,401,32.443367,221.24399,17.9,30,2.3201857,643,49.729313
1400000US06037530700,6037530700,2020,571,458,3.8399999,76,16.593887,180,33.898304,89.738998,16.9,0,0,346,60.595448
1400000US06037530801,6037530801,2020,1545,1333,3.8,349,26.181545,519,35.694637,248.634,17.1,0,0,832,53.851131
1400000US06037530802,6037530802,2020,896,659,3.6600001,172,26.100151,272,32.227489,134.196,15.9,0,0,452,50.44643
1400000US06037530901,6037530901,2020,951,1001,4.1500001,276,27.572428,356,38.569881,59.072002,6.4000001,17,1.7875921,558,58.675079
1400000US06037530902,6037530902,2020,1227,1271,3.3900001,518,40.75531,452,37.824268,321.45499,26.9,19,1.5484923,513,41.809292
1400000US06037531000,6037531000,2020,1343,1524,4.0300002,399,26.181103,501,39.355854,174.401,13.7,0,0,740,55.100521
1400000US06037531101,6037531101,2020,1235,1445,4.3600001,285,19.723183,457,37.831127,163.08,13.5,0,0,630,51.012146
1400000US06037531102,6037531102,2020,901,792,3.4300001,289,36.489899,336,38.312428,135.935,15.5,0,0,399,44.28413
1400000US06037531201,6037531201,2020,1217,1419,4.0100002,635,44.749825,511,43.305084,205.31999,17.4,0,0,588,48.315529
1400000US06037531202,6037531202,2020,1238,1418,4.0900002,343,24.188999,566,48.08836,85.921005,7.3000002,0,0,733,59.208401
1400000US06037531301,6037531301,2020,1442,1623,3.77,376,23.166975,541,40.554722,228.114,17.1,0,0,713,49.445213
1400000US06037531302,6037531302,2020,1441,1706,4.1700001,419,24.560375,679,48.361824,199.368,14.2,0,0,823,57.113117
1400000US06037531502,6037531502,2020,787,1001,4.3000002,258,25.774225,349,44.345615,70.830002,9,0,0,490,62.261753
1400000US06037531503,6037531503,2020,866,851,3.53,197,23.149237,301,37.391304,123.165,15.3,0,0,357,41.224018
1400000US06037531504,6037531504,2020,1084,1162,4.3600001,637,54.819279,319,33.438156,104.94,11,0,0,459,42.343174
1400000US06037531602,6037531602,2020,1135,1098,3.8,552,50.273224,302,27.060932,205.34399,18.4,0,0,481,42.378853
1400000US06037531603,6037531603,2020,979,1010,3.8900001,403,39.90099,322,33.859097,131.23801,13.8,0,0,514,52.502552
1400000US06037531604,6037531604,2020,864,892,4,189,21.188341,321,38.443115,89.345001,10.7,6,.69444442,466,53.935184
1400000US06037531701,6037531701,2020,1444,1789,4.2600002,638,35.66238,630,44.272663,116.686,8.1999998,0,0,812,56.232685
1400000US06037531702,6037531702,2020,1457,1285,3.5899999,542,42.178989,507,36.162624,164.034,11.7,6,.41180509,623,42.759094
1400000US06037531800,6037531800,2020,1359,1053,3.5899999,464,44.064579,440,33.742332,108.232,8.3000002,0,0,548,40.323769
1400000US06037531901,6037531901,2020,1830,1442,3.5899999,220,15.256588,669,38.492519,274.604,15.8,0,0,990,54.098362
1400000US06037531902,6037531902,2020,1150,867,3.8299999,171,19.723183,315,27.876106,96.050003,8.5,7,.60869563,701,60.95652
1400000US06037532001,6037532001,2020,1007,696,3.1600001,157,22.55747,347,37.964989,191.94,21,9,.89374381,557,55.312809
1400000US06037532002,6037532002,2020,1052,948,3.5799999,361,38.08017,377,37.662338,118.118,11.8,24,2.2813687,598,56.844105
1400000US06037532101,6037532101,2020,1888,2307,3.96,1124,48.721283,814,44.143166,184.39999,10,0,0,891,47.192795
1400000US06037532102,6037532102,2020,960,707,3.9200001,130,18.387552,297,33.14732,48.384003,5.4000001,9,.9375,578,60.208332
1400000US06037532200,6037532200,2020,1793,1982,4.1700001,662,33.400604,667,38.245415,66.271996,3.8,23,1.2827663,915,51.031792
1400000US06037532302,6037532302,2020,1215,1221,3.99,331,27.108927,508,43.493149,110.96,9.5,0,0,688,56.625515
1400000US06037532303,6037532303,2020,1303,796,3.5799999,216,27.135679,274,21.028397,347.901,26.700001,0,0,645,49.501152
1400000US06037532304,6037532304,2020,1092,616,3.22,209,33.92857,327,31.686047,239.42401,23.200001,0,0,515,47.161171
1400000US06037532500,6037532500,2020,1172,1164,3.72,520,44.673538,507,44.010418,101.376,8.8000002,0,0,606,51.706486
1400000US06037532605,6037532605,2020,1256,1024,3.3499999,354,34.570313,544,44.958679,231.11,19.1,0,0,626,49.840763
1400000US06037532606,6037532606,2020,1268,933,3.1500001,139,14.898178,438,35.096153,321.98398,25.799999,6,.47318611,619,48.817036
1400000US06037532607,6037532607,2020,1393,1698,4.1199999,577,33.981155,644,46.836365,110,8,9,.64608759,801,57.501793
1400000US06037532700,6037532700,2020,763,987,4.54,161,16.312057,364,48.924732,17.112,2.3,0,0,467,61.205769
1400000US06037532800,6037532800,2020,995,1713,4.8899999,452,26.386457,446,46.898003,125.532,13.2,0,0,562,56.48241
1400000US06037532900,6037532900,2020,1694,1992,4.0900002,711,35.692772,635,38.957054,218.42,13.4,0,0,937,55.31287
1400000US06037533001,6037533001,2020,1111,1593,4.1300001,560,35.153797,542,49.816177,109.888,10.1,0,0,512,46.08461
1400000US06037533002,6037533002,2020,628,928,4.4899998,173,18.642241,240,40.88586,71.027,12.1,14,2.2292993,359,57.165604
1400000US06037533103,6037533103,2020,788,1092,4.29,374,34.249084,362,47.947021,65.684998,8.6999998,0,0,419,53.172588
1400000US06037533104,6037533104,2020,1288,1422,3.51,602,42.33474,601,46.661491,239.56801,18.6,0,0,668,51.863354
1400000US06037533105,6037533105,2020,676,617,3.8199999,75,12.155592,304,46.060608,44.219997,6.6999998,0,0,455,67.307693
1400000US06037533108,6037533108,2020,1351,1285,3.8399999,392,30.505836,546,43.093922,114.03,9,0,0,720,53.293858
1400000US06037533201,6037533201,2020,681,677,4.1100001,140,20.679468,262,39.75721,36.244999,5.5,0,0,457,67.107193
1400000US06037533204,6037533204,2020,1060,1303,4.6599998,302,23.177282,485,46.500481,66.751999,6.4000001,0,0,668,63.018867
1400000US06037533300,6037533300,2020,914,1284,3.97,346,26.947041,516,58.703072,72.077995,8.1999998,0,0,527,57.658642
1400000US06037533401,6037533401,2020,1300,1115,3.8800001,204,18.295963,496,38.659393,46.188,3.5999999,29,2.2307692,827,63.615383
1400000US06037533402,6037533402,2020,1036,1063,3.73,147,13.828787,493,48.428291,156.772,15.4,18,1.7374518,658,63.513512
1400000US06037533403,6037533403,2020,802,665,3.3299999,107,16.090225,274,34.164589,182.054,22.700001,0,0,503,62.718204
1400000US06037533501,6037533501,2020,751,669,4.23,295,44.095665,261,35.85165,37.855999,5.1999998,12,1.5978695,408,54.327564
1400000US06037533504,6037533504,2020,978,1063,4.3400002,318,29.915335,343,35.617863,130.968,13.6,0,0,605,61.860939
1400000US06037533601,6037533601,2020,1168,1326,4.0599999,293,22.096531,569,49.392361,213.12,18.5,17,1.4554795,588,50.342464
1400000US06037533602,6037533602,2020,1383,1827,4.1100001,757,41.434044,626,46.821243,113.645,8.5,24,1.7353579,809,58.496021
1400000US06037533603,6037533603,2020,1839,2115,3.8299999,639,30.212767,835,46.700222,323.62802,18.1,0,0,949,51.604134
1400000US06037533701,6037533701,2020,899,848,3.5799999,160,18.867924,444,51.508121,156.022,18.1,0,0,485,53.948833
1400000US06037533702,6037533702,2020,966,955,4.0700002,191,20,380,41.394337,73.440002,8,0,0,593,61.387165
1400000US06037533703,6037533703,2020,991,1639,5.29,511,31.177547,409,41.271442,52.523003,5.3000002,0,0,678,68.415741
1400000US06037533803,6037533803,2020,1608,1574,3.8099999,458,29.097839,688,45.174,181.237,11.9,0,0,932,57.960197
1400000US06037533804,6037533804,2020,1127,875,3.54,286,32.685715,400,35.492458,158.907,14.1,28,2.484472,613,54.392193
1400000US06037533805,6037533805,2020,1107,866,3.71,145,16.743649,323,29.879742,143.77299,13.3,6,.54200542,692,62.511292
1400000US06037533806,6037533806,2020,941,732,3.9100001,111,15.163935,324,35.140999,143.832,15.6,0,0,579,61.530289
1400000US06037533901,6037533901,2020,1383,1576,4.0500002,233,14.784264,654,48.408585,132.39799,9.8000002,15,1.0845987,914,66.088211
1400000US06037533902,6037533902,2020,1037,1270,4.4699998,525,41.338581,430,42.743538,51.306,5.0999999,0,0,598,57.666344
1400000US06037534001,6037534001,2020,1353,1509,4.0100002,309,20.477137,523,38.942665,99.382004,7.4000001,0,0,883,65.262383
1400000US06037534002,6037534002,2020,996,1321,4.3000002,193,14.610144,445,45.361877,122.625,12.5,0,0,645,64.759033
1400000US06037534101,6037534101,2020,494,655,4.8600001,161,24.580153,252,51.012146,16.796,3.4000001,21,4.2510123,317,64.170044
1400000US06037534102,6037534102,2020,1503,1982,4.29,543,27.396568,749,51.548519,97.350998,6.6999998,17,1.1310712,847,56.353958
1400000US06037534201,6037534201,2020,975,1547,4.6399999,460,29.73497,479,49.128204,85.800003,8.8000002,0,0,533,54.666668
1400000US06037534202,6037534202,2020,1249,1555,4.3899999,444,28.553055,570,48.020218,164.993,13.9,0,0,659,52.762211
1400000US06037534203,6037534203,2020,884,1019,3.96,407,39.94112,378,43.598618,162.99599,18.799999,0,0,429,48.529411
1400000US06037534301,6037534301,2020,1104,1428,3.98,379,26.540617,478,45.480495,39.938,3.8,0,0,715,64.764496
1400000US06037534302,6037534302,2020,878,1157,4.4699998,220,19.014692,499,57.754631,78.624001,9.1000004,0,0,617,70.273346
1400000US06037534403,6037534403,2020,815,821,4.0700002,322,39.220463,311,40.180878,45.666,5.9000001,0,0,509,62.453987
1400000US06037534404,6037534404,2020,946,950,3.6800001,211,22.210526,370,39.361702,137.24001,14.6,0,0,548,57.92812
1400000US06037534405,6037534405,2020,1007,1459,4.5100002,431,29.540781,430,45.406548,75.760002,8,0,0,589,58.490566
1400000US06037534406,6037534406,2020,1139,1443,4.1500001,417,28.898129,564,50.177937,177.592,15.8,0,0,533,46.795433
1400000US06037534501,6037534501,2020,1344,1712,4.3499999,140,8.1775703,621,46.938774,222.26399,16.799999,0,0,843,62.723213
1400000US06037534502,6037534502,2020,971,1058,4.1799998,363,34.31002,390,41.052631,122.55,12.9,0,0,583,60.041195
1400000US06037534700,6037534700,2020,1026,884,4.4200001,218,24.660633,297,29.849247,78.605003,7.9000001,6,.5847953,648,63.157894
1400000US06037534802,6037534802,2020,650,565,3.96,194,34.336285,189,30.337078,44.232998,7.0999999,9,1.3846154,334,51.384617
1400000US06037534803,6037534803,2020,1189,1162,3.96,469,40.361446,428,36.801376,112.811,9.6999998,0,0,657,55.256519
1400000US06037534804,6037534804,2020,973,1341,4.6900001,208,15.510813,426,44.60733,28.65,3,4,.4110997,700,71.942444
1400000US06037534900,6037534900,2020,1431,1514,4.46,135,8.9167767,468,33.693306,136.12201,9.8000002,0,0,957,66.876312
1400000US06037535001,6037535001,2020,976,1215,4.3800001,333,27.407408,319,35.016464,133.91699,14.7,11,1.1270492,466,47.745903
1400000US06037535002,6037535002,2020,902,1292,4.3400002,324,25.0774,406,45.011086,72.160004,8,5,.55432373,518,57.427937
1400000US06037535101,6037535101,2020,2030,2352,4.0799999,448,19.047619,920,46.441193,245.644,12.4,0,0,1319,64.975372
1400000US06037535102,6037535102,2020,1130,1517,4.2399998,308,20.30323,604,56.395893,109.242,10.2,16,1.4159292,610,53.9823
1400000US06037535200,6037535200,2020,1299,1957,5.1999998,852,43.536026,599,50.041771,92.168999,7.6999998,0,0,770,59.276367
1400000US06037535300,6037535300,2020,1427,1932,4.8000002,351,18.167702,589,42.404606,151.401,10.9,39,2.7330062,883,61.878067
1400000US06037535400,6037535400,2020,769,973,4.3200002,356,36.587872,376,49.66975,58.288998,7.6999998,0,0,418,54.356308
